speed_kmh,steer_deg_sw,steer_deg_wheel,straight_dist_m,avoidance_success,outcome,min_clearance_m,max_lat_dev_m,lat_at_obstacle_m,pd_start_dist_m,lane_start_dist_m,total_dist_m
40,-55,-3.67,10,0,CLIFF_EVADE,26.519,7.607,-7.607,N/A,N/A,35.1
40,-50,-3.33,10,0,CLIFF_EVADE,25.349,7.573,-7.573,N/A,N/A,36.2
40,-45,-3.0,10,0,CLIFF_EVADE,23.979,7.559,-7.559,N/A,N/A,37.6
40,-40,-2.67,10,0,CLIFF_EVADE,22.391,7.531,-7.531,N/A,N/A,39.1
40,-35,-2.33,10,0,CLIFF_PD_RETURN,20.401,7.539,-7.539,40.4,N/A,41.1
40,-30,-2.0,10,0,CLIFF_PD_RETURN,16.043,7.504,-7.504,40.4,N/A,45.6
40,-25,-1.67,10,1,SUCCESS,2.312,6.702,-5.435,40.4,54.2,129.3
40,-20,-1.33,10,1,SUCCESS,1.189,5.37,-4.236,40.4,53.3,124.2
40,-15,-1.0,10,1,SUCCESS,0.022,4.023,-3.032,40.4,52.0,117.6
40,-10,-0.67,10,0,COLLISION_LANE_RETURN,-0.014,2.667,-2.08,40.4,50.2,60.0
40,-5,-0.33,10,0,COLLISION_LANE_RETURN,-0.137,1.309,-0.943,40.4,47.3,59.3
40,0,0.0,10,0,COLLISION_LANE_RETURN,-0.111,0.0,0.0,40.4,40.7,59.1
40,5,0.33,10,0,COLLISION_LANE_RETURN,-0.137,1.309,0.943,40.4,47.3,59.3
40,10,0.67,10,0,COLLISION_LANE_RETURN,-0.014,2.667,2.08,40.4,50.2,60.0
40,15,1.0,10,1,SUCCESS,0.022,4.023,3.032,40.4,52.0,117.6
40,20,1.33,10,1,SUCCESS,1.189,5.37,4.236,40.4,53.3,124.2
40,25,1.67,10,1,SUCCESS,2.312,6.702,5.435,40.4,54.2,129.3
40,30,2.0,10,0,CLIFF_PD_RETURN,16.043,7.504,7.504,40.4,N/A,45.6
40,35,2.33,10,0,CLIFF_PD_RETURN,20.401,7.539,7.539,40.4,N/A,41.1
40,40,2.67,10,0,CLIFF_EVADE,22.391,7.531,7.531,N/A,N/A,39.1
40,45,3.0,10,0,CLIFF_EVADE,23.979,7.559,7.559,N/A,N/A,37.6
40,50,3.33,10,0,CLIFF_EVADE,25.349,7.573,7.573,N/A,N/A,36.2
40,55,3.67,10,0,CLIFF_EVADE,26.519,7.607,7.607,N/A,N/A,35.1
40,60,4.0,10,0,CLIFF_EVADE,27.636,7.551,7.551,N/A,N/A,34.0
40,65,4.33,10,0,CLIFF_EVADE,28.573,7.555,7.555,N/A,N/A,33.1
40,70,4.67,10,0,CLIFF_EVADE,29.342,7.641,7.641,N/A,N/A,32.4
40,75,5.0,10,0,CLIFF_EVADE,30.206,7.525,7.525,N/A,N/A,31.6
40,80,5.33,10,0,CLIFF_EVADE,30.913,7.509,7.509,N/A,N/A,30.9
40,85,5.67,10,0,CLIFF_EVADE,31.474,7.609,7.609,N/A,N/A,30.4
40,90,6.0,10,0,CLIFF_EVADE,32.13,7.515,7.515,N/A,N/A,29.8
40,-90,-6.0,15,0,CLIFF_EVADE,27.372,7.515,-7.515,N/A,N/A,34.7
40,-85,-5.67,15,0,CLIFF_EVADE,26.726,7.609,-7.609,N/A,N/A,35.3
40,-80,-5.33,15,0,CLIFF_EVADE,26.165,7.509,-7.509,N/A,N/A,35.8
40,-75,-5.0,15,0,CLIFF_EVADE,25.466,7.525,-7.525,N/A,N/A,36.4
40,-70,-4.67,15,0,CLIFF_EVADE,24.616,7.641,-7.641,N/A,N/A,37.3
40,-65,-4.33,15,0,CLIFF_EVADE,23.852,7.555,-7.555,N/A,N/A,38.0
40,-60,-4.0,15,0,CLIFF_EVADE,22.926,7.551,-7.551,N/A,N/A,38.9
40,-55,-3.67,15,0,CLIFF_EVADE,21.827,7.607,-7.607,N/A,N/A,40.0
40,-50,-3.33,15,0,CLIFF_EVADE,20.674,7.573,-7.573,N/A,N/A,41.1
40,-45,-3.0,15,0,CLIFF_EVADE,19.328,7.559,-7.559,N/A,N/A,42.4
40,-40,-2.67,15,0,CLIFF_EVADE,17.772,7.531,-7.531,N/A,N/A,44.0
40,-35,-2.33,15,0,CLIFF_PD_RETURN,15.839,7.539,-7.539,45.3,N/A,46.0
40,-30,-2.0,15,0,CLIFF_PD_RETURN,11.676,7.504,-7.504,45.3,N/A,50.4
40,-25,-1.67,15,1,SUCCESS,3.319,6.702,-6.388,45.3,59.1,134.2
40,-20,-1.33,15,1,SUCCESS,2.008,5.37,-5.034,45.3,58.2,129.1
40,-15,-1.0,15,1,SUCCESS,0.651,4.023,-3.657,45.3,56.9,122.4
40,-10,-0.67,15,0,COLLISION_LANE_RETURN,-0.026,2.667,-2.453,45.3,55.1,60.4
40,-5,-0.33,15,0,COLLISION_LANE_RETURN,-0.065,1.309,-1.152,45.3,52.2,59.3
40,0,0.0,15,0,COLLISION_LANE_RETURN,-0.111,0.0,0.0,45.3,45.6,59.1
40,5,0.33,15,0,COLLISION_LANE_RETURN,-0.065,1.309,1.152,45.3,52.2,59.3
40,10,0.67,15,0,COLLISION_LANE_RETURN,-0.026,2.667,2.453,45.3,55.1,60.4
40,15,1.0,15,1,SUCCESS,0.651,4.023,3.657,45.3,56.9,122.4
40,20,1.33,15,1,SUCCESS,2.008,5.37,5.034,45.3,58.2,129.1
40,25,1.67,15,1,SUCCESS,3.319,6.702,6.388,45.3,59.1,134.2
40,30,2.0,15,0,CLIFF_PD_RETURN,11.676,7.504,7.504,45.3,N/A,50.4
40,35,2.33,15,0,CLIFF_PD_RETURN,15.839,7.539,7.539,45.3,N/A,46.0
40,40,2.67,15,0,CLIFF_EVADE,17.772,7.531,7.531,N/A,N/A,44.0
40,45,3.0,15,0,CLIFF_EVADE,19.328,7.559,7.559,N/A,N/A,42.4
40,50,3.33,15,0,CLIFF_EVADE,20.674,7.573,7.573,N/A,N/A,41.1
40,55,3.67,15,0,CLIFF_EVADE,21.827,7.607,7.607,N/A,N/A,40.0
40,60,4.0,15,0,CLIFF_EVADE,22.926,7.551,7.551,N/A,N/A,38.9
40,65,4.33,15,0,CLIFF_EVADE,23.852,7.555,7.555,N/A,N/A,38.0
40,70,4.67,15,0,CLIFF_EVADE,24.616,7.641,7.641,N/A,N/A,37.3
40,75,5.0,15,0,CLIFF_EVADE,25.466,7.525,7.525,N/A,N/A,36.4
40,80,5.33,15,0,CLIFF_EVADE,26.165,7.509,7.509,N/A,N/A,35.8
40,85,5.67,15,0,CLIFF_EVADE,26.726,7.609,7.609,N/A,N/A,35.3
40,90,6.0,15,0,CLIFF_EVADE,27.372,7.515,7.515,N/A,N/A,34.7
40,-90,-6.0,20,0,CLIFF_EVADE,22.451,7.515,-7.515,N/A,N/A,39.8
40,-85,-5.67,20,0,CLIFF_EVADE,21.819,7.609,-7.609,N/A,N/A,40.4
40,-80,-5.33,20,0,CLIFF_EVADE,21.262,7.509,-7.509,N/A,N/A,40.9
40,-75,-5.0,20,0,CLIFF_EVADE,20.575,7.525,-7.525,N/A,N/A,41.6
40,-70,-4.67,20,0,CLIFF_EVADE,19.749,7.641,-7.641,N/A,N/A,42.4
40,-65,-4.33,20,0,CLIFF_EVADE,18.994,7.555,-7.555,N/A,N/A,43.1
40,-60,-4.0,20,0,CLIFF_EVADE,18.089,7.551,-7.551,N/A,N/A,44.0
40,-55,-3.67,20,0,CLIFF_EVADE,17.023,7.607,-7.607,N/A,N/A,45.1
40,-50,-3.33,20,0,CLIFF_EVADE,15.903,7.573,-7.573,N/A,N/A,46.2
40,-45,-3.0,20,0,CLIFF_EVADE,14.603,7.559,-7.559,N/A,N/A,47.6
40,-40,-2.67,20,0,CLIFF_EVADE,13.116,7.531,-7.531,N/A,N/A,49.1
40,-35,-2.33,20,0,CLIFF_PD_RETURN,11.302,7.539,-7.539,50.4,N/A,51.1
40,-30,-2.0,20,0,CLIFF_PD_RETURN,7.611,7.504,-7.504,50.4,N/A,55.6
40,-25,-1.67,20,1,SUCCESS,3.671,6.702,-6.675,50.4,64.2,139.3
40,-20,-1.33,20,1,SUCCESS,2.352,5.37,-5.356,50.4,63.3,134.2
40,-15,-1.0,20,1,SUCCESS,1.022,4.023,-4.023,50.4,62.0,127.6
40,-10,-0.67,20,0,COLLISION_LANE_RETURN,-0.062,2.667,-2.667,50.4,60.2,60.9
40,-5,-0.33,20,0,COLLISION_LANE_RETURN,-0.005,1.309,-1.303,50.4,57.3,59.3
40,0,0.0,20,0,COLLISION_LANE_RETURN,-0.111,0.0,0.0,50.4,50.7,59.1
40,5,0.33,20,0,COLLISION_LANE_RETURN,-0.005,1.309,1.303,50.4,57.3,59.3
40,10,0.67,20,0,COLLISION_LANE_RETURN,-0.062,2.667,2.667,50.4,60.2,60.9
40,15,1.0,20,1,SUCCESS,1.022,4.023,4.023,50.4,62.0,127.6
40,20,1.33,20,1,SUCCESS,2.352,5.37,5.356,50.4,63.3,134.2
40,25,1.67,20,1,SUCCESS,3.671,6.702,6.675,50.4,64.2,139.3
40,30,2.0,20,0,CLIFF_PD_RETURN,7.611,7.504,7.504,50.4,N/A,55.6
40,-75,-5.0,50,0,COLLISION_EVADE,-0.007,1.475,-1.475,N/A,N/A,59.6
40,-70,-4.67,50,0,COLLISION_EVADE,-0.072,1.378,-1.378,N/A,N/A,59.6
40,-65,-4.33,50,0,COLLISION_EVADE,-0.134,1.28,-1.28,N/A,N/A,59.6
40,-60,-4.0,50,0,COLLISION_EVADE,-0.018,1.127,-1.127,N/A,N/A,59.3
40,-55,-3.67,50,0,COLLISION_EVADE,-0.066,1.033,-1.033,N/A,N/A,59.3
40,-50,-3.33,50,0,COLLISION_EVADE,-0.11,0.94,-0.94,N/A,N/A,59.3
40,-45,-3.0,50,0,COLLISION_EVADE,-0.151,0.846,-0.846,N/A,N/A,59.3
40,-40,-2.67,50,0,COLLISION_EVADE,-0.189,0.753,-0.753,N/A,N/A,59.3
40,-35,-2.33,50,0,COLLISION_EVADE,-0.015,0.627,-0.627,N/A,N/A,59.1
40,-30,-2.0,50,0,COLLISION_EVADE,-0.04,0.537,-0.537,N/A,N/A,59.1
40,-25,-1.67,50,0,COLLISION_EVADE,-0.062,0.448,-0.448,N/A,N/A,59.1
40,-20,-1.33,50,0,COLLISION_EVADE,-0.079,0.358,-0.358,N/A,N/A,59.1
40,-15,-1.0,50,0,COLLISION_EVADE,-0.093,0.269,-0.269,N/A,N/A,59.1
40,-10,-0.67,50,0,COLLISION_EVADE,-0.103,0.179,-0.179,N/A,N/A,59.1
40,-5,-0.33,50,0,COLLISION_EVADE,-0.109,0.09,-0.09,N/A,N/A,59.1
40,0,0.0,50,0,COLLISION_EVADE,-0.111,0.0,0.0,N/A,N/A,59.1
40,5,0.33,50,0,COLLISION_EVADE,-0.109,0.09,0.09,N/A,N/A,59.1
40,10,0.67,50,0,COLLISION_EVADE,-0.103,0.179,0.179,N/A,N/A,59.1
40,15,1.0,50,0,COLLISION_EVADE,-0.093,0.269,0.269,N/A,N/A,59.1
40,20,1.33,50,0,COLLISION_EVADE,-0.079,0.358,0.358,N/A,N/A,59.1
40,25,1.67,50,0,COLLISION_EVADE,-0.062,0.448,0.448,N/A,N/A,59.1
40,30,2.0,50,0,COLLISION_EVADE,-0.04,0.537,0.537,N/A,N/A,59.1
40,35,2.33,50,0,COLLISION_EVADE,-0.015,0.627,0.627,N/A,N/A,59.1
40,40,2.67,50,0,COLLISION_EVADE,-0.189,0.753,0.753,N/A,N/A,59.3
40,45,3.0,50,0,COLLISION_EVADE,-0.151,0.846,0.846,N/A,N/A,59.3
40,50,3.33,50,0,COLLISION_EVADE,-0.11,0.94,0.94,N/A,N/A,59.3
40,55,3.67,50,0,COLLISION_EVADE,-0.066,1.033,1.033,N/A,N/A,59.3
40,60,4.0,50,0,COLLISION_EVADE,-0.018,1.127,1.127,N/A,N/A,59.3
40,65,4.33,50,0,COLLISION_EVADE,-0.134,1.28,1.28,N/A,N/A,59.6
40,70,4.67,50,0,COLLISION_EVADE,-0.072,1.378,1.378,N/A,N/A,59.6
40,75,5.0,50,0,COLLISION_EVADE,-0.007,1.475,1.475,N/A,N/A,59.6
40,80,5.33,50,0,COLLISION_EVADE,-0.075,1.648,1.648,N/A,N/A,59.8
40,85,5.67,50,0,COLLISION_EVADE,-0.11,1.832,1.832,N/A,N/A,60.0
40,90,6.0,50,0,COLLISION_EVADE,-0.02,1.937,1.937,N/A,N/A,60.0
40,-90,-6.0,55,0,COLLISION_EVADE,-0.077,0.317,-0.317,N/A,N/A,59.1
40,-85,-5.67,55,0,COLLISION_EVADE,-0.08,0.299,-0.299,N/A,N/A,59.1
40,-80,-5.33,55,0,COLLISION_EVADE,-0.084,0.282,-0.282,N/A,N/A,59.1
40,-75,-5.0,55,0,COLLISION_EVADE,-0.087,0.264,-0.264,N/A,N/A,59.1
40,-70,-4.67,55,0,COLLISION_EVADE,-0.09,0.246,-0.246,N/A,N/A,59.1
40,-65,-4.33,55,0,COLLISION_EVADE,-0.093,0.229,-0.229,N/A,N/A,59.1
40,-60,-4.0,55,0,COLLISION_EVADE,-0.096,0.211,-0.211,N/A,N/A,59.1
40,-55,-3.67,55,0,COLLISION_EVADE,-0.098,0.194,-0.194,N/A,N/A,59.1
40,-50,-3.33,55,0,COLLISION_EVADE,-0.1,0.176,-0.176,N/A,N/A,59.1
40,-45,-3.0,55,0,COLLISION_EVADE,-0.102,0.158,-0.158,N/A,N/A,59.1
40,-40,-2.67,55,0,COLLISION_EVADE,-0.104,0.141,-0.141,N/A,N/A,59.1
40,-35,-2.33,55,0,COLLISION_EVADE,-0.106,0.123,-0.123,N/A,N/A,59.1
40,-30,-2.0,55,0,COLLISION_EVADE,-0.107,0.106,-0.106,N/A,N/A,59.1
40,-25,-1.67,55,0,COLLISION_EVADE,-0.108,0.088,-0.088,N/A,N/A,59.1
40,-20,-1.33,55,0,COLLISION_EVADE,-0.109,0.07,-0.07,N/A,N/A,59.1
40,-15,-1.0,55,0,COLLISION_EVADE,-0.11,0.053,-0.053,N/A,N/A,59.1
40,-10,-0.67,55,0,COLLISION_EVADE,-0.111,0.035,-0.035,N/A,N/A,59.1
40,-5,-0.33,55,0,COLLISION_EVADE,-0.111,0.018,-0.018,N/A,N/A,59.1
40,0,0.0,55,0,COLLISION_EVADE,-0.111,0.0,0.0,N/A,N/A,59.1
40,5,0.33,55,0,COLLISION_EVADE,-0.111,0.018,0.018,N/A,N/A,59.1
40,10,0.67,55,0,COLLISION_EVADE,-0.111,0.035,0.035,N/A,N/A,59.1
40,15,1.0,55,0,COLLISION_EVADE,-0.11,0.053,0.053,N/A,N/A,59.1
40,20,1.33,55,0,COLLISION_EVADE,-0.109,0.07,0.07,N/A,N/A,59.1
40,25,1.67,55,0,COLLISION_EVADE,-0.108,0.088,0.088,N/A,N/A,59.1
40,30,2.0,55,0,COLLISION_EVADE,-0.107,0.106,0.106,N/A,N/A,59.1
40,35,2.33,55,0,COLLISION_EVADE,-0.106,0.123,0.123,N/A,N/A,59.1
40,40,2.67,55,0,COLLISION_EVADE,-0.104,0.141,0.141,N/A,N/A,59.1
40,45,3.0,55,0,COLLISION_EVADE,-0.102,0.158,0.158,N/A,N/A,59.1
40,50,3.33,55,0,COLLISION_EVADE,-0.1,0.176,0.176,N/A,N/A,59.1
40,55,3.67,55,0,COLLISION_EVADE,-0.098,0.194,0.194,N/A,N/A,59.1
40,60,4.0,55,0,COLLISION_EVADE,-0.096,0.211,0.211,N/A,N/A,59.1
40,65,4.33,55,0,COLLISION_EVADE,-0.093,0.229,0.229,N/A,N/A,59.1
40,70,4.67,55,0,COLLISION_EVADE,-0.09,0.246,0.246,N/A,N/A,59.1
40,75,5.0,55,0,COLLISION_EVADE,-0.087,0.264,0.264,N/A,N/A,59.1
40,80,5.33,55,0,COLLISION_EVADE,-0.084,0.282,0.282,N/A,N/A,59.1
40,85,5.67,55,0,COLLISION_EVADE,-0.08,0.299,0.299,N/A,N/A,59.1
40,90,6.0,55,0,COLLISION_EVADE,-0.077,0.317,0.317,N/A,N/A,59.1
40,-90,-6.0,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-85,-5.67,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-80,-5.33,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-75,-5.0,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-70,-4.67,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-65,-4.33,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-60,-4.0,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-55,-3.67,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-50,-3.33,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-45,-3.0,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-40,-2.67,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-35,-2.33,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-30,-2.0,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-25,-1.67,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-20,-1.33,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-15,-1.0,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-10,-0.67,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-5,-0.33,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,0,0.0,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,5,0.33,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,10,0.67,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,15,1.0,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,20,1.33,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,25,1.67,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,30,2.0,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,35,2.33,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,40,2.67,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,45,3.0,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,50,3.33,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,55,3.67,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,60,4.0,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,65,4.33,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,70,4.67,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,75,5.0,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,80,5.33,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,85,5.67,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,90,6.0,60,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-90,-6.0,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-85,-5.67,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-80,-5.33,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-75,-5.0,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-70,-4.67,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-65,-4.33,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-60,-4.0,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-55,-3.67,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-50,-3.33,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-45,-3.0,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-40,-2.67,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-35,-2.33,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-30,-2.0,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-25,-1.67,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-20,-1.33,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-15,-1.0,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-10,-0.67,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-5,-0.33,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,0,0.0,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,5,0.33,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,10,0.67,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,15,1.0,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,20,1.33,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,25,1.67,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,30,2.0,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,35,2.33,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,40,2.67,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,45,3.0,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,50,3.33,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,55,3.67,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,60,4.0,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,65,4.33,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,70,4.67,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,75,5.0,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,80,5.33,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,85,5.67,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,90,6.0,65,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-90,-6.0,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-85,-5.67,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-80,-5.33,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-75,-5.0,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-70,-4.67,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-65,-4.33,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-60,-4.0,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-55,-3.67,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-50,-3.33,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-45,-3.0,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-40,-2.67,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-35,-2.33,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-30,-2.0,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-25,-1.67,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-20,-1.33,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-15,-1.0,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-10,-0.67,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-5,-0.33,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,0,0.0,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,5,0.33,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,10,0.67,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,15,1.0,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,20,1.33,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,25,1.67,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,30,2.0,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,35,2.33,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,40,2.67,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,45,3.0,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,50,3.33,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,55,3.67,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,60,4.0,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,65,4.33,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,70,4.67,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,75,5.0,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,80,5.33,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,85,5.67,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,90,6.0,70,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-90,-6.0,75,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
40,-85,-5.67,75,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
