steer_sw,dist,speed_kmh,success
70,53,80,0
75,53,80,0
80,53,80,0
85,53,80,0
90,53,80,0
5,53,90,0
10,53,90,0
15,53,90,0
20,53,90,0
25,53,90,0
30,53,90,0
35,53,90,0
40,53,90,0
45,53,90,0
50,53,90,0
55,53,90,0
60,53,90,0
65,53,90,0
70,53,90,0
75,53,90,0
80,53,90,0
85,53,90,0
90,53,90,0
5,53,100,0
10,53,100,0
15,53,100,0
20,53,100,0
25,53,100,0
30,53,100,0
5,51,10,0
10,51,10,0
15,51,10,0
20,51,10,0
25,51,10,0
30,51,10,0
35,51,10,0
40,51,10,0
45,51,10,0
50,51,10,0
55,51,10,0
60,51,10,0
65,51,10,0
70,51,10,0
75,51,10,0
80,51,10,0
85,51,10,0
90,51,10,0
5,51,20,0
10,51,20,0
15,51,20,0
20,51,20,0
25,51,20,0
30,51,20,0
35,51,20,0
40,51,20,0
45,51,20,0
50,51,20,0
55,51,20,0
60,51,20,0
65,51,20,0
70,51,20,0
75,51,20,0
80,51,20,0
85,51,20,0
90,51,20,0
5,51,30,0
10,51,30,0
15,51,30,0
20,51,30,0
25,51,30,0
30,51,30,0
35,51,30,0
40,51,30,0
45,51,30,0
50,51,30,0
55,51,30,0
60,51,30,0
65,51,30,0
70,51,30,0
75,51,30,0
80,51,30,0
85,51,30,0
90,51,30,0
5,51,40,0
10,51,40,0
15,51,40,0
20,51,40,0
25,51,40,0
30,51,40,0
35,51,40,0
40,51,40,0
45,51,40,0
50,51,40,0
55,51,40,0
60,51,40,0
65,51,40,0
70,51,40,0
75,51,40,0
80,51,40,0
85,51,40,0
90,51,40,0
5,51,50,0
10,51,50,0
15,51,50,0
20,51,50,0
25,51,50,0
30,51,50,0
35,51,50,0
40,51,50,0
45,51,50,0
50,51,50,0
55,51,50,0
60,51,50,0
65,51,50,0
70,51,50,0
75,51,50,0
80,51,50,0
85,51,50,0
90,51,50,0
5,51,60,0
10,51,60,0
15,51,60,0
20,51,60,0
25,51,60,0
30,51,60,0
35,51,60,0
40,51,60,0
45,51,60,0
50,51,60,0
55,51,60,0
60,51,60,0
65,51,60,0
70,51,60,0
75,51,60,0
80,51,60,0
85,51,60,0
90,51,60,0
5,51,70,0
10,51,70,0
15,51,70,0
20,51,70,0
25,51,70,0
30,51,70,0
35,51,70,0
40,51,70,0
45,51,70,0
50,51,70,0
55,51,70,0
60,51,70,0
65,51,70,0
70,51,70,0
75,51,70,0
80,51,70,0
85,51,70,0
90,51,70,0
5,51,80,0
10,51,80,0
15,51,80,0
20,51,80,0
25,51,80,0
30,51,80,0
35,51,80,0
40,51,80,0
45,51,80,0
50,51,80,0
55,51,80,0
60,51,80,0
65,51,80,0
70,51,80,0
75,51,80,0
80,51,80,0
85,51,80,0
90,51,80,0
5,51,90,0
10,51,90,0
15,51,90,0
20,51,90,0
25,51,90,0
30,51,90,0
35,51,90,0
40,51,90,0
45,51,90,0
50,51,90,0
55,51,90,0
60,51,90,0
65,51,90,0
70,51,90,0
75,51,90,0
80,51,90,0
85,51,90,0
90,51,90,0
5,51,100,0
10,51,100,0
15,51,100,0
20,51,100,0
25,51,100,0
30,51,100,0
35,51,100,0
40,51,100,0
45,51,100,0
50,51,100,0
55,51,100,0
60,51,100,0
65,51,100,0
70,51,100,0
75,51,100,0
80,51,100,0
85,51,100,0
90,51,100,0
5,51,110,0
10,51,110,0
15,51,110,0
20,51,110,0
25,51,110,0
30,51,110,0
35,51,110,0
40,51,110,0
45,51,110,0
50,51,110,0
55,51,110,0
60,51,110,0
65,51,110,0
70,51,110,0
75,51,110,0
80,51,110,0
85,51,110,0
90,51,110,0
5,51,120,0
10,51,120,0
15,51,120,0
20,51,120,0
25,51,120,0
30,51,120,0
35,51,120,0
40,51,120,0
45,51,120,0
50,51,120,0
55,51,120,0
60,51,120,0
65,51,120,0
70,51,120,0
75,51,120,0
80,51,120,0
85,51,120,0
90,51,120,0
5,52,10,0
10,52,10,0
15,52,10,0
20,52,10,0
25,52,10,0
30,52,10,0
35,52,10,0
40,52,10,0
45,52,10,0
50,52,10,0
55,52,10,0
60,52,10,0
65,52,10,0
70,52,10,0
75,52,10,0
80,52,10,0
85,52,10,0
90,52,10,0
5,52,20,0
10,52,20,0
15,52,20,0
20,52,20,0
25,52,20,0
30,52,20,0
35,52,20,0
40,52,20,0
45,52,20,0
50,52,20,0
55,52,20,0
60,52,20,0
65,52,20,0
70,52,20,0
75,52,20,0
80,52,20,0
85,52,20,0
90,52,20,0
5,52,30,0
10,52,30,0
15,52,30,0
20,52,30,0
25,52,30,0
30,52,30,0
35,52,30,0
40,52,30,0
45,52,30,0
50,52,30,0
55,52,30,0
60,52,30,0
65,52,30,0
70,52,30,0
75,52,30,0
80,52,30,0
85,52,30,0
90,52,30,0
5,52,40,0
10,52,40,0
15,52,40,0
20,52,40,0
25,52,40,0
30,52,40,0
35,52,40,0
40,52,40,0
45,52,40,0
50,52,40,0
55,52,40,0
60,52,40,0
65,52,40,0
70,52,40,0
75,52,40,0
80,52,40,0
85,52,40,0
90,52,40,0
5,52,50,0
10,52,50,0
15,52,50,0
20,52,50,0
25,52,50,0
30,52,50,0
35,52,50,0
40,52,50,0
45,52,50,0
50,52,50,0
55,52,50,0
60,52,50,0
65,48,30,0
70,48,30,0
75,48,30,0
80,48,30,0
85,48,30,0
90,48,30,0
5,48,40,0
10,48,40,0
15,48,40,0
20,48,40,0
25,48,40,0
30,48,40,0
35,48,40,0
40,48,40,0
45,48,40,0
50,48,40,0
55,48,40,0
60,48,40,0
65,48,40,0
70,48,40,0
75,48,40,0
80,48,40,0
85,48,40,0
90,48,40,0
5,48,50,0
10,48,50,0
15,48,50,0
20,48,50,0
25,48,50,0
30,48,50,0
35,48,50,0
40,48,50,0
45,48,50,0
50,48,50,0
55,48,50,0
60,48,50,0
65,48,50,0
70,48,50,0
75,48,50,0
80,48,50,0
85,48,50,0
90,48,50,0
5,48,60,0
10,48,60,0
15,48,60,0
20,48,60,0
25,48,60,0
30,48,60,0
35,48,60,0
40,48,60,0
45,48,60,0
50,48,60,0
55,48,60,0
60,48,60,0
65,48,60,0
70,48,60,0
75,48,60,0
80,48,60,0
85,48,60,0
90,48,60,0
5,48,70,0
10,48,70,0
15,48,70,0
20,48,70,0
25,48,70,0
30,48,70,0
35,48,70,0
40,48,70,0
45,48,70,0
50,48,70,0
55,48,70,0
60,48,70,0
65,48,70,0
70,48,70,0
75,48,70,0
80,48,70,0
85,48,70,0
90,48,70,0
5,48,80,0
10,48,80,0
15,48,80,0
20,48,80,0
25,48,80,0
30,48,80,0
35,48,80,0
40,48,80,0
45,48,80,0
50,48,80,0
55,48,80,0
60,48,80,0
65,48,80,0
70,48,80,0
75,48,80,0
80,48,80,0
85,48,80,0
90,48,80,0
5,48,90,0
10,48,90,0
15,48,90,0
20,48,90,0
25,48,90,0
30,48,90,0
35,48,90,0
40,48,90,0
45,48,90,0
50,48,90,0
55,48,90,0
60,48,90,0
65,48,90,0
70,48,90,0
75,48,90,0
80,48,90,0
85,48,90,0
90,48,90,0
5,48,100,0
10,48,100,0
15,48,100,0
20,48,100,0
25,48,100,0
30,48,100,0
35,48,100,0
40,48,100,0
45,48,100,0
50,48,100,0
55,48,100,0
60,48,100,0
65,48,100,0
70,48,100,0
75,48,100,0
80,48,100,0
85,48,100,0
90,48,100,0
5,48,110,0
10,48,110,0
15,48,110,0
20,48,110,0
25,48,110,0
30,48,110,0
35,48,110,0
40,48,110,0
45,48,110,0
50,48,110,0
55,48,110,0
60,48,110,0
65,48,110,0
70,48,110,0
75,48,110,0
80,48,110,0
85,48,110,0
90,48,110,0
5,48,120,0
10,48,120,0
15,48,120,0
20,48,120,0
25,48,120,0
30,48,120,0
35,48,120,0
40,48,120,0
45,48,120,0
50,48,120,0
55,48,120,0
60,48,120,0
65,48,120,0
70,48,120,0
75,48,120,0
80,48,120,0
85,48,120,0
90,48,120,0
5,49,10,0
10,49,10,0
15,49,10,0
20,49,10,0
25,49,10,0
30,49,10,0
35,49,10,0
40,49,10,0
45,49,10,0
50,49,10,0
55,49,10,0
60,49,10,0
65,49,10,0
70,49,10,0
75,49,10,0
80,49,10,0
85,49,10,0
90,49,10,0
5,49,20,0
10,49,20,0
15,49,20,0
20,49,20,0
25,49,20,0
30,49,20,0
35,49,20,0
40,49,20,0
45,49,20,0
50,49,20,0
55,49,20,0
60,49,20,0
65,49,20,0
70,49,20,0
75,49,20,0
80,49,20,0
85,49,20,0
90,49,20,0
5,49,30,0
10,49,30,0
15,49,30,0
20,49,30,0
25,49,30,0
30,49,30,0
35,49,30,0
40,49,30,0
45,49,30,0
50,49,30,0
55,49,30,0
60,49,30,0
65,49,30,0
70,49,30,0
75,49,30,0
80,49,30,0
85,49,30,0
90,49,30,0
5,49,40,0
10,49,40,0
15,49,40,0
20,49,40,0
25,49,40,0
30,49,40,0
35,49,40,0
40,49,40,0
45,49,40,0
50,49,40,0
55,49,40,0
60,49,40,0
65,49,40,0
70,49,40,0
75,49,40,0
80,49,40,0
85,49,40,0
90,49,40,0
5,49,50,0
10,49,50,0
15,49,50,0
20,49,50,0
25,49,50,0
30,49,50,0
35,49,50,0
40,49,50,0
45,49,50,0
50,49,50,0
55,49,50,0
60,49,50,0
65,49,50,0
70,49,50,0
75,49,50,0
80,49,50,0
85,49,50,0
90,49,50,0
5,49,60,0
10,49,60,0
15,49,60,0
20,49,60,0
25,49,60,0
30,49,60,0
35,49,60,0
40,49,60,0
45,49,60,0
50,49,60,0
55,49,60,0
60,49,60,0
65,49,60,0
70,49,60,0
75,49,60,0
80,49,60,0
85,49,60,0
90,49,60,0
5,49,70,0
10,49,70,0
15,49,70,0
20,49,70,0
25,49,70,0
30,49,70,0
35,49,70,0
40,49,70,0
45,49,70,0
50,49,70,0
55,49,70,0
60,49,70,0
65,49,70,0
70,49,70,0
75,49,70,0
80,49,70,0
85,49,70,0
90,49,70,0
5,49,80,0
10,49,80,0
15,49,80,0
20,49,80,0
25,49,80,0
30,49,80,0
5,46,110,0
10,46,110,0
15,46,110,0
20,46,110,0
25,46,110,0
30,46,110,0
35,46,110,0
40,46,110,0
45,46,110,0
50,46,110,0
55,46,110,0
60,46,110,0
65,46,110,0
70,46,110,0
75,46,110,0
80,46,110,0
85,46,110,0
90,46,110,0
5,46,120,0
10,46,120,0
15,46,120,0
20,46,120,0
25,46,120,0
30,46,120,0
35,46,120,0
40,46,120,0
45,46,120,0
50,46,120,0
55,46,120,0
60,46,120,0
65,46,120,0
70,46,120,0
75,46,120,0
80,46,120,0
85,46,120,0
90,46,120,0
5,47,10,0
10,47,10,0
15,47,10,0
20,47,10,0
25,47,10,0
30,47,10,0
35,47,10,0
40,47,10,0
45,47,10,0
50,47,10,0
55,47,10,0
60,47,10,0
65,47,10,0
70,47,10,0
75,47,10,0
80,47,10,0
85,47,10,0
90,47,10,0
5,47,20,0
10,47,20,0
15,47,20,0
20,47,20,0
25,47,20,0
30,47,20,0
35,47,20,0
40,47,20,0
45,47,20,0
50,47,20,0
55,47,20,0
60,47,20,0
65,47,20,0
70,47,20,0
75,47,20,0
80,47,20,0
85,47,20,0
90,47,20,0
5,47,30,0
10,47,30,0
15,47,30,0
20,47,30,0
25,47,30,0
30,47,30,0
35,47,30,0
40,47,30,0
45,47,30,0
50,47,30,0
55,47,30,0
60,47,30,0
65,47,30,0
70,47,30,0
75,47,30,0
80,47,30,0
85,47,30,0
90,47,30,0
5,47,40,0
10,47,40,0
15,47,40,0
20,47,40,0
25,47,40,0
30,47,40,0
35,47,40,0
40,47,40,0
45,47,40,0
50,47,40,0
55,47,40,0
60,47,40,0
65,47,40,0
70,47,40,0
75,47,40,0
80,47,40,0
85,47,40,0
90,47,40,0
5,47,50,0
10,47,50,0
15,47,50,0
20,47,50,0
25,47,50,0
30,47,50,0
35,47,50,0
40,47,50,0
45,47,50,0
50,47,50,0
55,47,50,0
60,47,50,0
65,47,50,0
70,47,50,0
75,47,50,0
80,47,50,0
85,47,50,0
90,47,50,0
5,47,60,0
10,47,60,0
15,47,60,0
20,47,60,0
25,47,60,0
30,47,60,0
35,47,60,0
40,47,60,0
45,47,60,0
50,47,60,0
55,47,60,0
60,47,60,0
65,47,60,0
70,47,60,0
75,47,60,0
80,47,60,0
85,47,60,0
90,47,60,0
5,47,70,0
10,47,70,0
15,47,70,0
20,47,70,0
25,47,70,0
30,47,70,0
35,47,70,0
40,47,70,0
45,47,70,0
50,47,70,0
55,47,70,0
60,47,70,0
65,47,70,0
70,47,70,0
75,47,70,0
80,47,70,0
85,47,70,0
90,47,70,0
5,47,80,0
10,47,80,0
15,47,80,0
20,47,80,0
25,47,80,0
30,47,80,0
35,47,80,0
40,47,80,0
45,47,80,0
50,47,80,0
55,47,80,0
60,47,80,0
65,47,80,0
70,47,80,0
75,47,80,0
80,47,80,0
85,47,80,0
90,47,80,0
5,47,90,0
10,47,90,0
15,47,90,0
20,47,90,0
25,47,90,0
30,47,90,0
35,47,90,0
40,47,90,0
45,47,90,0
50,47,90,0
55,47,90,0
60,47,90,0
65,47,90,0
70,47,90,0
75,47,90,0
80,47,90,0
85,47,90,0
90,47,90,0
5,47,100,0
10,47,100,0
15,47,100,0
20,47,100,0
25,47,100,0
30,47,100,0
35,47,100,0
40,47,100,0
45,47,100,0
50,47,100,0
55,47,100,0
60,47,100,0
65,47,100,0
70,47,100,0
75,47,100,0
80,47,100,0
85,47,100,0
90,47,100,0
5,47,110,0
10,47,110,0
15,47,110,0
20,47,110,0
25,47,110,0
30,47,110,0
35,47,110,0
40,47,110,0
45,47,110,0
50,47,110,0
55,47,110,0
60,47,110,0
65,47,110,0
70,47,110,0
75,47,110,0
80,47,110,0
85,47,110,0
90,47,110,0
5,47,120,0
10,47,120,0
15,47,120,0
20,47,120,0
25,47,120,0
30,47,120,0
35,47,120,0
40,47,120,0
45,47,120,0
50,47,120,0
55,47,120,0
60,47,120,0
65,47,120,0
70,47,120,0
75,47,120,0
80,47,120,0
85,47,120,0
90,47,120,0
5,48,10,0
10,48,10,0
15,48,10,0
20,48,10,0
25,48,10,0
30,48,10,0
35,48,10,0
40,48,10,0
45,48,10,0
50,48,10,0
55,48,10,0
60,48,10,0
65,48,10,0
70,48,10,0
75,48,10,0
80,48,10,0
85,48,10,0
90,48,10,0
5,48,20,0
10,48,20,0
15,48,20,0
20,48,20,0
25,48,20,0
30,48,20,0
35,48,20,0
40,48,20,0
45,48,20,0
50,48,20,0
55,48,20,0
60,48,20,0
65,48,20,0
70,48,20,0
75,48,20,0
80,48,20,0
85,48,20,0
90,48,20,0
5,48,30,0
10,48,30,0
15,48,30,0
20,48,30,0
25,48,30,0
30,48,30,0
35,48,30,0
40,48,30,0
45,48,30,0
50,48,30,0
55,48,30,0
60,48,30,0
35,53,100,0
40,53,100,0
45,53,100,0
50,53,100,0
55,53,100,0
60,53,100,0
65,53,100,0
70,53,100,0
75,53,100,0
80,53,100,0
85,53,100,0
90,53,100,0
5,53,110,0
10,53,110,0
15,53,110,0
20,53,110,0
25,53,110,0
30,53,110,0
35,53,110,0
40,53,110,0
45,53,110,0
50,53,110,0
55,53,110,0
60,53,110,0
65,53,110,0
70,53,110,0
75,53,110,0
80,53,110,0
85,53,110,0
90,53,110,0
5,53,120,0
10,53,120,0
15,53,120,0
20,53,120,0
25,53,120,0
30,53,120,0
35,53,120,0
40,53,120,0
45,53,120,0
50,53,120,0
55,53,120,0
60,53,120,0
65,53,120,0
70,53,120,0
75,53,120,0
80,53,120,0
85,53,120,0
90,53,120,0
5,54,10,0
10,54,10,0
15,54,10,0
20,54,10,0
25,54,10,0
30,54,10,0
35,54,10,0
40,54,10,0
45,54,10,0
50,54,10,0
55,54,10,0
60,54,10,0
65,54,10,0
70,54,10,0
75,54,10,0
80,54,10,0
85,54,10,0
90,54,10,0
5,54,20,0
10,54,20,0
15,54,20,0
20,54,20,0
25,54,20,0
30,54,20,0
35,54,20,0
40,54,20,0
45,54,20,0
50,54,20,0
55,54,20,0
60,54,20,0
65,54,20,0
70,54,20,0
75,54,20,0
80,54,20,0
85,54,20,0
90,54,20,0
5,54,30,0
10,54,30,0
15,54,30,0
20,54,30,0
25,54,30,0
30,54,30,0
35,54,30,0
40,54,30,0
45,54,30,0
50,54,30,0
55,54,30,0
60,54,30,0
65,54,30,0
70,54,30,0
75,54,30,0
80,54,30,0
85,54,30,0
90,54,30,0
5,54,40,0
10,54,40,0
15,54,40,0
20,54,40,0
25,54,40,0
30,54,40,0
35,54,40,0
40,54,40,0
45,54,40,0
50,54,40,0
55,54,40,0
60,54,40,0
65,54,40,0
70,54,40,0
75,54,40,0
80,54,40,0
85,54,40,0
90,54,40,0
5,54,50,0
10,54,50,0
15,54,50,0
20,54,50,0
25,54,50,0
30,54,50,0
35,54,50,0
40,54,50,0
45,54,50,0
50,54,50,0
55,54,50,0
60,54,50,0
65,54,50,0
70,54,50,0
75,54,50,0
80,54,50,0
85,54,50,0
90,54,50,0
5,54,60,0
10,54,60,0
15,54,60,0
20,54,60,0
25,54,60,0
30,54,60,0
35,54,60,0
40,54,60,0
45,54,60,0
50,54,60,0
55,54,60,0
60,54,60,0
65,54,60,0
70,54,60,0
75,54,60,0
80,54,60,0
85,54,60,0
90,54,60,0
5,54,70,0
10,54,70,0
15,54,70,0
20,54,70,0
25,54,70,0
30,54,70,0
35,54,70,0
40,54,70,0
45,54,70,0
50,54,70,0
55,54,70,0
60,54,70,0
65,54,70,0
70,54,70,0
75,54,70,0
80,54,70,0
85,54,70,0
90,54,70,0
5,54,80,0
10,54,80,0
15,54,80,0
20,54,80,0
25,54,80,0
30,54,80,0
35,54,80,0
40,54,80,0
45,54,80,0
50,54,80,0
55,54,80,0
60,54,80,0
65,54,80,0
70,54,80,0
75,54,80,0
80,54,80,0
85,54,80,0
90,54,80,0
5,54,90,0
10,54,90,0
15,54,90,0
20,54,90,0
25,54,90,0
30,54,90,0
35,54,90,0
40,54,90,0
45,54,90,0
50,54,90,0
55,54,90,0
60,54,90,0
65,54,90,0
70,54,90,0
75,54,90,0
80,54,90,0
85,54,90,0
90,54,90,0
5,54,100,0
10,54,100,0
15,54,100,0
20,54,100,0
25,54,100,0
30,54,100,0
35,54,100,0
40,54,100,0
45,54,100,0
50,54,100,0
55,54,100,0
60,54,100,0
65,54,100,0
70,54,100,0
75,54,100,0
80,54,100,0
85,54,100,0
90,54,100,0
5,54,110,0
10,54,110,0
15,54,110,0
20,54,110,0
25,54,110,0
30,54,110,0
35,54,110,0
40,54,110,0
45,54,110,0
50,54,110,0
55,54,110,0
60,54,110,0
65,54,110,0
70,54,110,0
75,54,110,0
80,54,110,0
85,54,110,0
90,54,110,0
5,54,120,0
10,54,120,0
15,54,120,0
20,54,120,0
25,54,120,0
30,54,120,0
35,54,120,0
40,54,120,0
45,54,120,0
50,54,120,0
55,54,120,0
60,54,120,0
65,54,120,0
70,54,120,0
75,54,120,0
80,54,120,0
85,54,120,0
90,54,120,0
5,55,10,0
10,55,10,0
15,55,10,0
20,55,10,0
25,55,10,0
30,55,10,0
35,55,10,0
40,55,10,0
45,55,10,0
50,55,10,0
55,55,10,0
60,55,10,0
65,55,10,0
70,55,10,0
75,55,10,0
80,55,10,0
85,55,10,0
90,55,10,0
5,55,20,0
10,55,20,0
15,55,20,0
20,55,20,0
25,55,20,0
30,55,20,0
35,55,20,0
40,55,20,0
45,55,20,0
50,55,20,0
55,55,20,0
60,55,20,0
65,55,20,0
70,55,20,0
75,55,20,0
80,55,20,0
85,55,20,0
90,55,20,0
65,56,70,0
70,56,70,0
75,56,70,0
80,56,70,0
85,56,70,0
90,56,70,0
5,56,80,0
10,56,80,0
15,56,80,0
20,56,80,0
25,56,80,0
30,56,80,0
35,56,80,0
40,56,80,0
45,56,80,0
50,56,80,0
55,56,80,0
60,56,80,0
65,56,80,0
70,56,80,0
75,56,80,0
80,56,80,0
85,56,80,0
90,56,80,0
5,56,90,0
10,56,90,0
15,56,90,0
20,56,90,0
25,56,90,0
30,56,90,0
35,56,90,0
40,56,90,0
45,56,90,0
50,56,90,0
55,56,90,0
60,56,90,0
65,56,90,0
70,56,90,0
75,56,90,0
80,56,90,0
85,56,90,0
90,56,90,0
5,56,100,0
10,56,100,0
15,56,100,0
20,56,100,0
25,56,100,0
30,56,100,0
35,56,100,0
40,56,100,0
45,56,100,0
50,56,100,0
55,56,100,0
60,56,100,0
65,56,100,0
70,56,100,0
75,56,100,0
80,56,100,0
85,56,100,0
90,56,100,0
5,56,110,0
10,56,110,0
15,56,110,0
20,56,110,0
25,56,110,0
30,56,110,0
35,56,110,0
40,56,110,0
45,56,110,0
50,56,110,0
55,56,110,0
60,56,110,0
65,56,110,0
70,56,110,0
75,56,110,0
80,56,110,0
85,56,110,0
90,56,110,0
5,56,120,0
10,56,120,0
15,56,120,0
20,56,120,0
25,56,120,0
30,56,120,0
35,56,120,0
40,56,120,0
45,56,120,0
50,56,120,0
55,56,120,0
60,56,120,0
65,56,120,0
70,56,120,0
75,56,120,0
80,56,120,0
85,56,120,0
90,56,120,0
5,57,10,0
10,57,10,0
15,57,10,0
20,57,10,0
25,57,10,0
30,57,10,0
35,57,10,0
40,57,10,0
45,57,10,0
50,57,10,0
55,57,10,0
60,57,10,0
65,57,10,0
70,57,10,0
75,57,10,0
80,57,10,0
85,57,10,0
90,57,10,0
5,57,20,0
10,57,20,0
15,57,20,0
20,57,20,0
25,57,20,0
30,57,20,0
35,57,20,0
40,57,20,0
45,57,20,0
50,57,20,0
55,57,20,0
60,57,20,0
65,57,20,0
70,57,20,0
75,57,20,0
80,57,20,0
85,57,20,0
90,57,20,0
5,57,30,0
10,57,30,0
15,57,30,0
20,57,30,0
25,57,30,0
30,57,30,0
35,57,30,0
40,57,30,0
45,57,30,0
50,57,30,0
55,57,30,0
60,57,30,0
65,57,30,0
70,57,30,0
75,57,30,0
80,57,30,0
85,57,30,0
90,57,30,0
5,57,40,0
10,57,40,0
15,57,40,0
20,57,40,0
25,57,40,0
30,57,40,0
35,57,40,0
40,57,40,0
45,57,40,0
50,57,40,0
55,57,40,0
60,57,40,0
65,57,40,0
70,57,40,0
75,57,40,0
80,57,40,0
85,57,40,0
90,57,40,0
5,57,50,0
10,57,50,0
15,57,50,0
20,57,50,0
25,57,50,0
30,57,50,0
35,57,50,0
40,57,50,0
45,57,50,0
50,57,50,0
55,57,50,0
60,57,50,0
65,57,50,0
70,57,50,0
75,57,50,0
80,57,50,0
85,57,50,0
90,57,50,0
5,57,60,0
10,57,60,0
15,57,60,0
20,57,60,0
25,57,60,0
30,57,60,0
35,57,60,0
40,57,60,0
45,57,60,0
50,57,60,0
55,57,60,0
60,57,60,0
65,57,60,0
70,57,60,0
75,57,60,0
80,57,60,0
85,57,60,0
90,57,60,0
5,57,70,0
10,57,70,0
15,57,70,0
20,57,70,0
25,57,70,0
30,57,70,0
35,57,70,0
40,57,70,0
45,57,70,0
50,57,70,0
55,57,70,0
60,57,70,0
65,57,70,0
70,57,70,0
75,57,70,0
80,57,70,0
85,57,70,0
90,57,70,0
5,57,80,0
10,57,80,0
15,57,80,0
20,57,80,0
25,57,80,0
30,57,80,0
35,57,80,0
40,57,80,0
45,57,80,0
50,57,80,0
55,57,80,0
60,57,80,0
65,57,80,0
70,57,80,0
75,57,80,0
80,57,80,0
85,57,80,0
90,57,80,0
5,57,90,0
10,57,90,0
15,57,90,0
20,57,90,0
25,57,90,0
30,57,90,0
35,57,90,0
40,57,90,0
45,57,90,0
50,57,90,0
55,57,90,0
60,57,90,0
65,57,90,0
70,57,90,0
75,57,90,0
80,57,90,0
85,57,90,0
90,57,90,0
5,57,100,0
10,57,100,0
15,57,100,0
20,57,100,0
25,57,100,0
30,57,100,0
35,57,100,0
40,57,100,0
45,57,100,0
50,57,100,0
55,57,100,0
60,57,100,0
65,57,100,0
70,57,100,0
75,57,100,0
80,57,100,0
85,57,100,0
90,57,100,0
5,57,110,0
10,57,110,0
15,57,110,0
20,57,110,0
25,57,110,0
30,57,110,0
35,57,110,0
40,57,110,0
45,57,110,0
50,57,110,0
55,57,110,0
60,57,110,0
65,57,110,0
70,57,110,0
75,57,110,0
80,57,110,0
85,57,110,0
90,57,110,0
5,57,120,0
10,57,120,0
15,57,120,0
20,57,120,0
25,57,120,0
30,57,120,0
5,55,30,0
10,55,30,0
15,55,30,0
20,55,30,0
25,55,30,0
30,55,30,0
35,55,30,0
40,55,30,0
45,55,30,0
50,55,30,0
55,55,30,0
60,55,30,0
65,55,30,0
70,55,30,0
75,55,30,0
80,55,30,0
85,55,30,0
90,55,30,0
5,55,40,0
10,55,40,0
15,55,40,0
20,55,40,0
25,55,40,0
30,55,40,0
35,55,40,0
40,55,40,0
45,55,40,0
50,55,40,0
55,55,40,0
60,55,40,0
65,55,40,0
70,55,40,0
75,55,40,0
80,55,40,0
85,55,40,0
90,55,40,0
5,55,50,0
10,55,50,0
15,55,50,0
20,55,50,0
25,55,50,0
30,55,50,0
35,55,50,0
40,55,50,0
45,55,50,0
50,55,50,0
55,55,50,0
60,55,50,0
65,55,50,0
70,55,50,0
75,55,50,0
80,55,50,0
85,55,50,0
90,55,50,0
5,55,60,0
10,55,60,0
15,55,60,0
20,55,60,0
25,55,60,0
30,55,60,0
35,55,60,0
40,55,60,0
45,55,60,0
50,55,60,0
55,55,60,0
60,55,60,0
65,55,60,0
70,55,60,0
75,55,60,0
80,55,60,0
85,55,60,0
90,55,60,0
5,55,70,0
10,55,70,0
15,55,70,0
20,55,70,0
25,55,70,0
30,55,70,0
35,55,70,0
40,55,70,0
45,55,70,0
50,55,70,0
55,55,70,0
60,55,70,0
65,55,70,0
70,55,70,0
75,55,70,0
80,55,70,0
85,55,70,0
90,55,70,0
5,55,80,0
10,55,80,0
15,55,80,0
20,55,80,0
25,55,80,0
30,55,80,0
35,55,80,0
40,55,80,0
45,55,80,0
50,55,80,0
55,55,80,0
60,55,80,0
65,55,80,0
70,55,80,0
75,55,80,0
80,55,80,0
85,55,80,0
90,55,80,0
5,55,90,0
10,55,90,0
15,55,90,0
20,55,90,0
25,55,90,0
30,55,90,0
35,55,90,0
40,55,90,0
45,55,90,0
50,55,90,0
55,55,90,0
60,55,90,0
65,55,90,0
70,55,90,0
75,55,90,0
80,55,90,0
85,55,90,0
90,55,90,0
5,55,100,0
10,55,100,0
15,55,100,0
20,55,100,0
25,55,100,0
30,55,100,0
35,55,100,0
40,55,100,0
45,55,100,0
50,55,100,0
55,55,100,0
60,55,100,0
65,55,100,0
70,55,100,0
75,55,100,0
80,55,100,0
85,55,100,0
90,55,100,0
5,55,110,0
10,55,110,0
15,55,110,0
20,55,110,0
25,55,110,0
30,55,110,0
35,55,110,0
40,55,110,0
45,55,110,0
50,55,110,0
55,55,110,0
60,55,110,0
65,55,110,0
70,55,110,0
75,55,110,0
80,55,110,0
85,55,110,0
90,55,110,0
5,55,120,0
10,55,120,0
15,55,120,0
20,55,120,0
25,55,120,0
30,55,120,0
35,55,120,0
40,55,120,0
45,55,120,0
50,55,120,0
55,55,120,0
60,55,120,0
65,55,120,0
70,55,120,0
75,55,120,0
80,55,120,0
85,55,120,0
90,55,120,0
5,56,10,0
10,56,10,0
15,56,10,0
20,56,10,0
25,56,10,0
30,56,10,0
35,56,10,0
40,56,10,0
45,56,10,0
50,56,10,0
55,56,10,0
60,56,10,0
65,56,10,0
70,56,10,0
75,56,10,0
80,56,10,0
85,56,10,0
90,56,10,0
5,56,20,0
10,56,20,0
15,56,20,0
20,56,20,0
25,56,20,0
30,56,20,0
35,56,20,0
40,56,20,0
45,56,20,0
50,56,20,0
55,56,20,0
60,56,20,0
65,56,20,0
70,56,20,0
75,56,20,0
80,56,20,0
85,56,20,0
90,56,20,0
5,56,30,0
10,56,30,0
